Date_Time,Open,High,Low,Close,Volume,rsi,macd,body,vol_local,roll_m15_high,roll_m15_low,roll_m15_close,roll_m15_trend,roll_m15_body,roll_h1_high,roll_h1_low,roll_h1_close,roll_h1_vol,roll_h1_relpos,label,hour,dayofweek,mins_into_m15,frac_into_m15
2025-01-02 15:30:00,1.02621,1.02645,1.02619,1.02619,0.0,58.32490360148882,0.0001480013197173584,-2.0000000000131024e-05,0.000260000000000149,1.02645,1.02568,1.02619,5.0000000000105516e-05,0.0001366666666665998,1.02645,1.02477,1.02619,0.0016800000000001258,0.8447352766209819,2,15,3,0,0.0
2025-01-02 15:35:00,1.0262,1.0262,1.02597,1.02603,0.0,54.94790763967106,0.00013785753391591928,-0.00017000000000000348,0.00022999999999995246,1.02645,1.02597,1.02603,-0.00011333333333340967,3.3333333332811557e-06,1.02645,1.02477,1.02603,0.0016800000000001258,0.7495538370017517,2,15,3,5,0.3333333333333333
2025-01-02 15:40:00,1.02605,1.02623,1.02604,1.02619,0.0,57.59218548700705,0.0001356086543537937,0.000140000000000029,0.00018999999999991246,1.02645,1.02597,1.02619,5.333333333323864e-05,-1.666666666670184e-05,1.02645,1.02477,1.02619,0.0016800000000001258,0.8447352766209819,2,15,3,10,0.6666666666666666
2025-01-02 15:45:00,1.02619,1.02629,1.02614,1.02625,0.0,58.574114014484664,0.00013173519311936838,6.000000000017103e-05,0.00014999999999987246,1.02629,1.02597,1.02625,9.333333333327865e-05,1.0000000000065512e-05,1.02645,1.02477,1.02625,0.0016800000000001258,0.8804283164783089,2,15,3,0,0.0
2025-01-02 15:50:00,1.02627,1.0264,1.02627,1.02629,0.0,59.251504341013984,0.00012546992437609242,1.999999999990898e-05,0.00012999999999996348,1.0264,1.02604,1.02629,4.6666666666750345e-05,7.333333333336967e-05,1.02645,1.02477,1.02629,0.0016800000000001258,0.9042236763830174,2,15,3,5,0.3333333333333333
2025-01-02 15:55:00,1.02629,1.02636,1.02613,1.02613,0.0,55.35253873568977,0.00010498444866235953,-0.00015999999999993797,0.00022999999999995246,1.0264,1.02613,1.02613,-9.333333333327865e-05,-2.666666666661932e-05,1.02645,1.02506,1.02613,0.0013900000000000023,0.7692307692306992,2,15,3,10,0.6666666666666666
2025-01-02 16:00:00,1.02613,1.02638,1.02612,1.02635,0.0,59.316718831790105,0.00010067133665438976,0.000220000000000109,0.000260000000000149,1.0264,1.02612,1.02635,9.333333333350069e-05,2.6666666666693335e-05,1.02645,1.02524,1.02635,0.0012100000000001554,0.9165978530140578,2,16,3,0,0.0
2025-01-03 12:00:00,1.02908,1.02963,1.02908,1.02963,0.0,56.452989153741946,3.972303381800104e-05,0.0005500000000000504,0.0005500000000000504,1.02963,1.02835,1.02963,0.0005533333333334056,0.0003066666666666773,1.02997,1.02835,1.02963,0.0016199999999999548,0.7896360271437283,2,12,4,0,0.0
2025-01-03 12:05:00,1.02962,1.03033,1.02962,1.03032,0.0,62.67940346219009,0.00010854430416809448,0.0006999999999999229,0.0007099999999999884,1.03033,1.02853,1.03032,0.0006466666666666843,0.0005966666666666528,1.03033,1.02835,1.03032,0.0019799999999998708,0.9944472488641765,2,12,4,5,0.3333333333333333
2025-01-03 12:10:00,1.03031,1.03031,1.03006,1.03025,0.0,61.71533824922176,0.00014152924823502744,-5.999999999994898e-05,0.0002500000000000835,1.03033,1.02908,1.03025,0.00018333333333342416,0.00039666666666667477,1.03033,1.02835,1.03025,0.0019799999999998708,0.9591115598183426,2,12,4,10,0.6666666666666666
2025-01-03 12:15:00,1.03025,1.03045,1.03014,1.03014,0.0,60.14968970863449,0.00014744827164166736,-0.0001100000000000545,0.00031000000000003247,1.03045,1.02962,1.03014,-9.666666666685586e-05,0.0001766666666666398,1.03045,1.02835,1.03014,0.0020999999999999908,0.8519752498809929,2,12,4,0,0.0
2025-01-03 12:20:00,1.03013,1.03025,1.02989,1.03021,0.0,60.83067431866159,0.0001472437303952455,8.000000000008001e-05,0.000360000000000138,1.03045,1.02989,1.03021,1.0000000000065512e-05,-2.999999999997449e-05,1.03045,1.02835,1.03021,0.0020999999999999908,0.8852927177534416,2,12,4,5,0.3333333333333333
2025-01-03 12:25:00,1.03023,1.03038,1.03004,1.03022,0.0,60.93338084991688,0.00013904712177262535,-1.0000000000065512e-05,0.00034000000000000696,1.03045,1.02989,1.03022,2.999999999997449e-05,-1.3333333333346667e-05,1.03045,1.02835,1.03022,0.0020999999999999908,0.8900523560208589,2,12,4,10,0.6666666666666666
2025-01-03 12:30:00,1.03023,1.03057,1.03023,1.03038,0.0,62.62215246635102,0.0001355266529746287,0.0001500000000000945,0.00034000000000000696,1.03057,1.02989,1.03038,0.0001100000000000545,7.333333333336967e-05,1.03057,1.02835,1.03038,0.0022199999999998887,0.9140027014858523,1,12,4,0,0.0
2025-01-03 12:35:00,1.03036,1.03036,1.02984,1.03014,0.0,58.53468489996971,0.00010928568863507386,-0.00021999999999988695,0.0005199999999998539,1.03057,1.02984,1.03014,-0.00010666666666669933,-2.666666666661932e-05,1.03057,1.02835,1.03014,0.0022199999999998887,0.8059432687978604,2,12,4,5,0.3333333333333333
2025-01-03 12:40:00,1.03014,1.03042,1.02998,1.02998,0.0,55.91442934944446,7.5035881485847e-05,-0.00016000000000016001,0.00043999999999999595,1.03057,1.02984,1.02998,-0.00018666666666677934,-7.666666666665083e-05,1.03057,1.02835,1.02998,0.0022199999999998887,0.7339036470057991,2,12,4,10,0.6666666666666666
2025-01-03 12:45:00,1.02997,1.03024,1.02994,1.03012,0.0,57.69876340525604,5.653599549956519e-05,0.00014999999999987246,0.00029999999999996696,1.03042,1.02984,1.03012,4.0000000000040004e-05,-7.666666666672484e-05,1.03057,1.02835,1.03012,0.0022199999999998887,0.7969383160738027,2,12,4,0,0.0
2025-01-03 12:50:00,1.03011,1.03028,1.02976,1.02997,0.0,55.12439078775628,3.02416700877582e-05,-0.000140000000000029,0.000520000000000076,1.03042,1.02976,1.02997,-5.333333333323864e-05,-5.0000000000105516e-05,1.03057,1.02853,1.02997,0.0020400000000000418,0.705536501714884,2,12,4,5,0.3333333333333333
2025-01-03 12:55:00,1.02997,1.02997,1.02972,1.02979,0.0,52.11922274576636,-1.5431237631188485e-06,-0.000180000000000069,0.0002500000000000835,1.03028,1.02972,1.02979,-0.00017000000000000348,-5.666666666674184e-05,1.03057,1.02908,1.02979,0.0014899999999999913,0.4761904761904712,2,12,4,10,0.6666666666666666
2025-01-03 13:00:00,1.02979,1.02986,1.02924,1.02938,0.0,45.97155749416689,-4.977757103478254e-05,-0.00041000000000002146,0.0006200000000000649,1.03028,1.02924,1.02938,-0.0003333333333332966,-0.00024333333333337315,1.03057,1.02924,1.02938,0.0013300000000000534,0.10518407212623845,2,13,4,0,0.0
2025-01-03 13:05:00,1.02939,1.02955,1.02934,1.02952,0.0,48.217626507030005,-7.058064470524795e-05,0.00012999999999996348,0.00021000000000004349,1.02997,1.02924,1.02952,-4.3333333333395174e-05,-0.00015333333333337565,1.03057,1.02924,1.02952,0.0013300000000000534,0.2103681442524769,2,13,4,5,0.3333333333333333
2025-01-03 13:10:00,1.02952,1.02982,1.0294,1.02981,0.0,52.612247307696876,-6.336621620024448e-05,0.00028999999999990145,0.0004199999999998649,1.02986,1.02924,1.02981,0.00024000000000001798,3.3333333332811557e-06,1.03057,1.02924,1.02981,0.0013300000000000534,0.4282494365138517,2,13,4,10,0.6666666666666666
2025-01-03 13:15:00,1.02981,1.02984,1.02962,1.02971,0.0,51.00479841056883,-6.371361684914578e-05,-9.999999999998899e-05,0.000220000000000109,1.02984,1.02934,1.02971,2.999999999997449e-05,0.00010666666666662532,1.03057,1.02924,1.02971,0.0013300000000000534,0.3531179564237052,2,13,4,0,0.0
2025-01-03 13:20:00,1.0297,1.02991,1.0297,1.02989,0.0,53.744307214911125,-5.076825210861095e-05,0.00018999999999991246,0.00021000000000004349,1.02991,1.0294,1.02989,8.66666666665683e-05,0.0001266666666666083,1.03057,1.02924,1.02989,0.0013300000000000534,0.4883546205860356,2,13,4,5,0.3333333333333333
2025-01-03 13:25:00,1.0299,1.03013,1.0299,1.03012,0.0,57.049009562079746,-2.6863262649995032e-05,0.00021999999999988695,0.00022999999999995246,1.03013,1.02962,1.03012,0.00021333333333339866,0.00010333333333327015,1.03057,1.02924,1.03012,0.0013300000000000534,0.6611570247933559,2,13,4,10,0.6666666666666666
2025-01-03 13:30:00,1.0301,1.03021,1.0298,1.03007,0.0,56.110501174127236,-1.5149850849289489e-05,-2.999999999997449e-05,0.00041000000000002146,1.03021,1.0297,1.03007,4.333333333317313e-05,0.0001266666666666083,1.03042,1.02924,1.03007,0.0011799999999999589,0.7027942421677709,2,13,4,0,0.0
2025-01-03 13:35:00,1.03008,1.03009,1.03,1.03003,0.0,55.32635544313059,-1.1019213923649354e-05,-5.0000000000105516e-05,8.999999999992347e-05,1.03021,1.0298,1.03003,-4.3333333333395174e-05,4.666666666660232e-05,1.03042,1.02924,1.03003,0.0011799999999999589,0.6689246401355597,2,13,4,5,0.3333333333333333
2025-01-03 13:40:00,1.03002,1.03019,1.02975,1.0298,0.0,50.91986898075508,-2.3958089308255917e-05,-0.00021999999999988695,0.00043999999999999595,1.03021,1.02975,1.0298,-0.0001666666666666483,-9.999999999998899e-05,1.03028,1.02924,1.0298,0.001040000000000152,0.5379442843420118,2,13,4,10,0.6666666666666666
2025-01-03 13:45:00,1.02982,1.02992,1.02962,1.02963,0.0,47.88417390721447,-4.303386192819588e-05,-0.00018999999999991246,0.00029999999999996696,1.03019,1.02962,1.02963,-0.00018999999999991246,-0.00015333333333330165,1.03028,1.02924,1.02963,0.001040000000000152,0.374639769452503,2,13,4,0,0.0
2025-01-03 13:50:00,1.02964,1.02969,1.02937,1.02944,0.0,44.67822813124331,-6.613440972229803e-05,-0.00020000000000020002,0.000320000000000098,1.03019,1.02937,1.02944,-0.00018333333333342416,-0.00020333333333333314,1.03021,1.02924,1.02944,0.0009700000000001374,0.20597322348089564,3,13,4,5,0.3333333333333333
2025-01-03 13:55:00,1.02944,1.02976,1.02943,1.02973,0.0,50.16284728327879,-5.9763427405583016e-05,0.0002900000000001235,0.00032999999999994145,1.02992,1.02937,1.02973,0.00012999999999996348,-3.333333333332966e-05,1.03021,1.02924,1.02973,0.0009700000000001374,0.5046343975283544,2,13,4,10,0.6666666666666666
2025-01-03 14:00:00,1.02971,1.02971,1.02937,1.0294,0.0,44.728634276420294,-7.4684977021485e-05,-0.00030999999999981043,0.00034000000000000696,1.02976,1.02937,1.0294,-0.00012333333333325314,-7.333333333329566e-05,1.03021,1.02934,1.0294,0.0008700000000001484,0.06888633754323857,3,14,4,0,0.0
2025-01-03 14:05:00,1.02939,1.02967,1.02937,1.02967,0.0,49.544734151728136,-6.370924039951369e-05,0.000280000000000058,0.000300000000000189,1.02976,1.02937,1.02967,7.00000000000145e-05,8.666666666679035e-05,1.03021,1.02937,1.02967,0.0008400000000001739,0.356718192627975,2,14,4,5,0.3333333333333333
2025-01-03 14:10:00,1.02969,1.02984,1.0296,1.02979,0.0,51.564768855811565,-4.6504396054790784e-05,9.999999999998899e-05,0.00024000000000001798,1.02984,1.02937,1.02979,0.00016999999999978144,2.333333333341218e-05,1.03021,1.02937,1.02979,0.0008400000000001739,0.4994054696789537,2,14,4,10,0.6666666666666666
2025-01-03 14:15:00,1.02979,1.03019,1.02975,1.03015,0.0,57.11220134054537,-1.087494179569251e-05,0.00035999999999991594,0.00043999999999999595,1.03019,1.02937,1.03015,0.00027999999999983594,0.0002466666666666543,1.03021,1.02937,1.03015,0.0008400000000001739,0.927467300832154,2,14,4,0,0.0
2025-01-03 14:20:00,1.03014,1.03021,1.03007,1.03014,0.0,56.917191604538445,1.0847196726125813e-05,0.0,0.000140000000000029,1.03021,1.0296,1.03014,0.00011333333333340967,0.00015333333333330165,1.03021,1.02937,1.03014,0.0008400000000001739,0.9155766944114152,2,14,4,5,0.3333333333333333
2025-01-03 14:25:00,1.03015,1.03045,1.03014,1.03037,0.0,60.27676778107029,3.800530513849669e-05,0.000220000000000109,0.00031000000000003247,1.03045,1.02975,1.03037,0.00014999999999987246,0.00019333333333334166,1.03045,1.02937,1.03037,0.001080000000000192,0.9250693802034546,2,14,4,10,0.6666666666666666
2025-01-03 14:30:00,1.03037,1.03041,1.03027,1.03034,0.0,59.623671359830986,5.04676868759254e-05,-2.999999999997449e-05,0.000140000000000029,1.03045,1.03007,1.03034,5.666666666681586e-05,6.333333333337816e-05,1.03045,1.02937,1.03034,0.001080000000000192,0.8973172987973776,2,14,4,0,0.0
2025-01-03 14:35:00,1.03035,1.03059,1.03035,1.03054,0.0,62.537833190201695,6.762880980447301e-05,0.00018999999999991246,0.00023999999999979593,1.03059,1.03014,1.03054,0.00012333333333325314,0.00012666666666668233,1.03059,1.02937,1.03054,0.0012199999999999989,0.9582309582310536,2,14,4,5,0.3333333333333333
2025-01-03 14:40:00,1.03053,1.03055,1.03035,1.03055,0.0,62.68286052713131,7.455590239738804e-05,2.0000000000131024e-05,0.00019999999999997797,1.03059,1.03027,1.03055,7.333333333336967e-05,6.0000000000023e-05,1.03059,1.02937,1.03055,0.0012199999999999989,0.9664209664211155,2,14,4,10,0.6666666666666666
2025-01-03 14:45:00,1.03054,1.03055,1.03033,1.03035,0.0,57.85850950692068,6.113373601784172e-05,-0.00018999999999991246,0.000220000000000109,1.03059,1.03033,1.03035,-0.00012999999999996348,6.666666666710341e-06,1.03059,1.02937,1.03035,0.0012199999999999989,0.8026208026209696,2,14,4,0,0.0
2025-01-03 14:50:00,1.03035,1.03036,1.02995,1.03001,0.0,50.712858695186114,2.658685140039522e-05,-0.00034000000000000696,0.00041000000000002146,1.03055,1.02995,1.03001,-0.0002933333333332566,-0.00016999999999992946,1.03059,1.02937,1.03001,0.0012199999999999989,0.5241605241606851,2,14,4,5,0.3333333333333333
